#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Belo Horizonte 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
3106200024120 3106200022853 1860 
3106200024120 3106200022861 4520 
3106200024120 3106200022926 3054 
3106200024120 3106200022969 3665 
3106200024120 3106200022888 2417 
3106200024120 3106200022845 4862 
3106200024120 3106200022896 4287 
3106200024120 3106200023183 5138 
3106200024120 3106200023175 6669 
3106200024120 3106200023191 6150 
3106200024120 3106200023167 5604 
3106200024120 3106202695731 4591 
3106200024120 3106200023205 5221 
3106200024120 3106200023108 7152 
3106200024120 3106200023086 6794 
3106200024120 3106200023868 8636 
3106200024120 3106202695448 9130 
3106200024120 3106200023906 9881 
3106200024120 3106200023884 10778 
3106200024120 3106202695774 6558 
3106200024120 3106200023825 6060 
3106200024120 3106200024015 3982 
3106200024120 3106203451658 5289 
3106200024120 3106202695464 7629 
3106200024120 3106200023841 9340 
3106200024120 3106200023914 7329 
3106200024120 3106200023965 11175 
3106200024120 3106200023957 4602 
3106200024120 3106200024171 7042 
3106200024120 3106200555142 11548 
3106200024120 3106202695499 10317 
3106200024120 3106200023434 7968 
3106200024120 3106200023760 7968 
3106200024120 3106200023442 6617 
3106200024120 3106200023736 6506 
3106200024120 3106203286401 7557 
3106200024120 3106200023396 9276 
3106200024120 3106200023337 5559 
3106200024120 3106200023418 7842 
3106200024120 3106200023469 9169 
3106200024120 3106200023361 9822 
3106200024120 3106200023930 9822 
3106200024120 3106209077324 10939 
3106200024120 3106202695472 10663 
3106200024120 3106202695480 7527 
3106200024120 3106200023345 6708 
3106200024120 3106200023450 5255 
3106200024120 3106200023426 9085 
3106200024120 3106200023558 11069 
3106200024120 3106200023531 8055 
3106200024120 3106200023507 7411 
3106200024120 3106200024023 11168 
3106200024120 3106207995369 9790 
3106200024120 3106200024007 9790 
3106200024120 3106200023892 8023 
3106200024120 3106202708310 9072 
3106200024120 3106205618312 9419 
3106200024120 3106200023477 10038 
3106200024120 3106200023485 11413 
3106200024120 3106200023493 10280 
3106200024120 3106200022632 12324 
3106200024120 3106200022624 12845 
3106200024120 3106200022705 14459 
3106200024120 3106200022713 15371 
3106200024120 3106200022659 10217 
3106200024120 3106200022640 10217 
3106200024120 3106200022586 10233 
3106200024120 3106203232271 15411 
3106200024120 3106200022608 15556 
3106200024120 3106200022748 13810 
3106200024120 3106200022756 10470 
3106200024120 3106203015998 10033 
3106200024120 3106203008525 15305 
3106200024120 3106200022543 14903 
3106200024120 3106200022675 9307 
3106200024120 3106200022578 11538 
3106200024120 3106200022616 12874 
3106200024120 3106200023043 10212 
3106200024120 3106200023035 11551 
3106200024120 3106200023132 11923 
3106200024120 3106205432243 8521 
3106200024120 3106200023140 6515 
3106200024120 3106200023094 7530 
3106200024120 3106202820609 9162 
3106200024120 3106204908732 9328 
3106200024120 3106200023159 9335 
3106200024120 3106200023787 11522 
3106200024120 3106200023248 11258 
3106200024120 3106205219175 11919 
3106200024120 3106200023795 10475 
3106200024120 3106200023256 9879 
3106200024120 3106200023264 10340 
3106200024120 3106202695456 11101 
3106200024120 3106205866383 10081 
3106200024120 3106200023728 7941 
3106200024120 3106200023213 9231 
3106200024120 3106200023817 11804 
3106200024120 3106209166718 13079 
3106200024120 3106200023701 14027 
3106200024120 3106200023779 13628 
3106200024120 3106202695421 10403 
3106200024120 3106200023221 9116 
3106200024120 3106200023515 11992 
3106200024120 3106200023744 14515 
3106200024120 3106200023655 16137 
3106200024120 3106209166793 13196 
3106200024120 3106200023671 12997 
3106200024120 3106203411451 12861 
3106200024120 3106200023604 14888 
3106200024120 3106200023639 16558 
3106200024120 3106200023663 15578 
3106200024120 3106200023574 15170 
3106200024120 3106200023647 14257 
3106200024120 3106206368379 13749 
3106200024120 3106200023620 16267 
3106200024120 3106200023698 15837 
3106200024120 3106200023019 12955 
3106200024120 3106200023612 13975 
3106200024120 3106205471532 16558 
3106200024120 3106200023590 13187 
3106200024120 3106203426637 15343 
3106202695766 3106200022772 2284 
3106202695766 3106200023388 1646 
3106202695766 3106200024155 4172 
3106202695766 3106200024139 3305 
3106202695766 3106200024104 1507 
3106202695766 3106200024147 1766 
3106202695766 3106200024120 987 
3106202695766 3106202695766 0 
3106202695766 3106207772106 1662 
3106202695766 3106200024163 4074 
3106202695766 3106200024090 3245 
3106202695766 3106203002446 3217 
3106202695766 3106200022950 4330 
3106202695766 3106200023000 4703 
3106202695766 3106200022993 1839 
3106202695766 3106200022853 2847 
3106202695766 3106200022861 5257 
3106202695766 3106200022926 2372 
3106202695766 3106200022969 3840 
3106202695766 3106200022888 2503 
3106202695766 3106200022845 4823 
3106202695766 3106200022896 5010 
3106202695766 3106200023183 4418 
3106202695766 3106200023175 5973 
3106202695766 3106200023191 5859 
3106202695766 3106200023167 5091 
3106202695766 3106202695731 3883 
3106202695766 3106200023205 4912 
3106202695766 3106200023108 6804 
3106202695766 3106200023086 6221 
3106202695766 3106200023868 7679 
3106202695766 3106202695448 8197 
3106202695766 3106200023906 8900 
3106202695766 3106200023884 9790 
3106202695766 3106202695774 5696 
3106202695766 3106200023825 5205 
3106202695766 3106200024015 3065 
3106202695766 3106203451658 4302 
3106202695766 3106202695464 6650 
3106202695766 3106200023841 8358 
3106202695766 3106200023914 6345 
3106202695766 3106200023965 10196 
3106202695766 3106200023957 3673 
3106202695766 3106200024171 6070 
3106202695766 3106200555142 10560 
3106202695766 3106202695499 9685 
3106202695766 3106200023434 7275 
3106202695766 3106200023760 7275 
3106202695766 3106200023442 5829 
3106202695766 3106200023736 5773 
3106202695766 3106203286401 7016 
3106202695766 3106200023396 8487 
3106202695766 3106200023337 4962 
3106202695766 3106200023418 7046 
3106202695766 3106200023469 8376 
3106202695766 3106200023361 8971 
3106202695766 3106200023930 8971 
3106202695766 3106209077324 10035 
3106202695766 3106202695472 9765 
3106202695766 3106202695480 6894 
3106202695766 3106200023345 6204 
3106202695766 3106200023450 4471 
3106202695766 3106200023426 8389 
3106202695766 3106200023558 10111 
3106202695766 3106200023531 7417 
3106202695766 3106200023507 6729 
3106202695766 3106200024023 10189 
3106202695766 3106207995369 8803 
3106202695766 3106200024007 8803 
3106202695766 3106200023892 7062 
3106202695766 3106202708310 8123 
3106202695766 3106205618312 8746 
3106202695766 3106200023477 9158 
3106202695766 3106200023485 10484 
3106202695766 3106200023493 9395 
3106202695766 3106200022632 11807 
3106202695766 3106200022624 12411 
3106202695766 3106200022705 13860 
3106202695766 3106200022713 14893 
3106202695766 3106200022659 9544 
3106202695766 3106200022640 9544 
3106202695766 3106200022586 9638 
3106202695766 3106203232271 14690 
3106202695766 3106200022608 14867 
3106202695766 3106200022748 13245 
3106202695766 3106200022756 10029 
3106202695766 3106203015998 9576 
3106202695766 3106203008525 14805 
3106202695766 3106200022543 14178 
3106202695766 3106200022675 9064 
3106202695766 3106200022578 11019 
3106202695766 3106200022616 12258 
3106202695766 3106200023043 10064 
3106202695766 3106200023035 11519 
3106202695766 3106200023132 11747 
3106202695766 3106205432243 8636 
3106202695766 3106200023140 6418 
3106202695766 3106200023094 7218 
3106202695766 3106202820609 8995 
3106202695766 3106204908732 9370 
3106202695766 3106200023159 9310 
3106202695766 3106200023787 11100 
3106202695766 3106200023248 10850 
3106202695766 3106205219175 11504 
3106202695766 3106200023795 10118 
3106202695766 3106200023256 9504 
3106202695766 3106200023264 9816 
3106202695766 3106202695456 10847 
3106202695766 3106205866383 9892 
3106202695766 3106200023728 7506 
3106202695766 3106200023213 8725 
3106202695766 3106200023817 11232 
3106202695766 3106209166718 12649 
3106202695766 3106200023701 13528 
3106202695766 3106200023779 13189 
3106202695766 3106202695421 9944 
3106202695766 3106200023221 8733 
3106202695766 3106200023515 11279 
3106202695766 3106200023744 13804 
3106202695766 3106200023655 15475 
3106202695766 3106209166793 12502 
3106202695766 3106200023671 12262 
3106202695766 3106203411451 12064 
3106202695766 3106200023604 14051 
3106202695766 3106200023639 15934 
3106202695766 3106200023663 14962 
3106202695766 3106200023574 14615 
3106202695766 3106200023647 13683 
3106202695766 3106206368379 13139 
3106202695766 3106200023620 15532 
3106202695766 3106200023698 15054 
3106202695766 3106200023019 12399 
3106202695766 3106200023612 13216 
3106202695766 3106205471532 15934 
3106202695766 3106200023590 12552 
3106202695766 3106203426637 14588 
3106207772106 3106200022772 2322 
3106207772106 3106200023388 249 
3106207772106 3106200024155 3849 
3106207772106 3106200024139 2863 
3106207772106 3106200024104 2942 
3106207772106 3106200024147 2187 
3106207772106 3106200024120 2648 
3106207772106 3106202695766 1662 
3106207772106 3106207772106 0 
3106207772106 3106200024163 3218 
3106207772106 3106200024090 1594 
3106207772106 3106203002446 4649 
3106207772106 3106200022950 5584 
3106207772106 3106200023000 5423 
3106207772106 3106200022993 3385 
3106207772106 3106200022853 4506 
3106207772106 3106200022861 6709 
3106207772106 3106200022926 2084 
3106207772106 3106200022969 4728 
3106207772106 3106200022888 3468 
3106207772106 3106200022845 5322 
3106207772106 3106200022896 6452 
3106207772106 3106200023183 3641 
3106207772106 3106200023175 5149 
3106207772106 3106200023191 5867 
3106207772106 3106200023167 4728 
3106207772106 3106202695731 3193 
3106207772106 3106200023205 4956 
3106207772106 3106200023108 6655 
3106207772106 3106200023086 5660 
3106207772106 3106200023868 6050 
3106207772106 3106202695448 6611 
3106207772106 3106200023906 7238 
3106207772106 3106200023884 8132 
3106207772106 3106202695774 4465 
3106207772106 3106200023825 4009 
3106207772106 3106200024015 1817 
3106207772106 3106203451658 2657 
3106207772106 3106202695464 4991 
3106207772106 3106200023841 6696 
3106207772106 3106200023914 4712 
3106207772106 3106200023965 8536 
3106207772106 3106200023957 2319 
3106207772106 3106200024171 4422 
3106207772106 3106200555142 8901 
3106207772106 3106202695499 8891 
3106207772106 3106200023434 6177 
3106207772106 3106200023760 6177 
3106207772106 3106200023442 4573 
3106207772106 3106200023736 4637 
3106207772106 3106203286401 6226 
3106207772106 3106200023396 7173 
3106207772106 3106200023337 4166 
3106207772106 3106200023418 5741 
3106207772106 3106200023469 7059 
3106207772106 3106200023361 7533 
3106207772106 3106200023930 7533 
3106207772106 3106209077324 8494 
3106207772106 3106202695472 8235 
3106207772106 3106202695480 5927 
3106207772106 3106200023345 5521 
3106207772106 3106200023450 3288 
3106207772106 3106200023426 7260 
3106207772106 3106200023558 8561 
3106207772106 3106200023531 6668 
3106207772106 3106200023507 5904 
3106207772106 3106200024023 8577 
3106207772106 3106207995369 7159 
3106207772106 3106200024007 7159 
3106207772106 3106200023892 5518 
3106207772106 3106202708310 6608 
3106207772106 3106205618312 7884 
3106207772106 3106200023477 7818 
3106207772106 3106200023485 9009 
3106207772106 3106200023493 8039 
3106207772106 3106200022632 10960 
3106207772106 3106200022624 11704 
3106207772106 3106200022705 12846 
3106207772106 3106200022713 14085 
3106207772106 3106200022659 8438 
3106207772106 3106200022640 8438 
3106207772106 3106200022586 8680 
3106207772106 3106203232271 13454 
3106207772106 3106200022608 13687 
3106207772106 3106200022748 12295 
3106207772106 3106200022756 9344 
3106207772106 3106203015998 8873 
3106207772106 3106203008525 13957 
3106207772106 3106200022543 12937 
3106207772106 3106200022675 8757 
3106207772106 3106200022578 10178 
3106207772106 3106200022616 11226 
3106207772106 3106200023043 10168 
3106207772106 3106200023035 11788 
3106207772106 3106200023132 11769 
3106207772106 3106205432243 9196 
3106207772106 3106200023140 6726 
3106207772106 3106200023094 7119 
3106207772106 3106202820609 9092 
3106207772106 3106204908732 9799 
3106207772106 3106200023159 9635 
3106207772106 3106200023787 10694 
3106207772106 3106200023248 10476 
3106207772106 3106205219175 11104 
3106207772106 3106200023795 9849 
3106207772106 3106200023256 9217 
3106207772106 3106200023264 9236 
3106207772106 3106202695456 10751 
3106207772106 3106205866383 9929 
3106207772106 3106200023728 7165 
3106207772106 3106200023213 8209 
3106207772106 3106200023817 10536 
3106207772106 3106209166718 12206 
3106207772106 3106200023701 12943 
3106207772106 3106200023779 12721 
3106207772106 3106202695421 9488 
3106207772106 3106200023221 8451 
3106207772106 3106200023515 10294 
3106207772106 3106200023744 12798 
3106207772106 3106200023655 14557 
3106207772106 3106209166793 11543 
3106207772106 3106200023671 11218 
3106207772106 3106203411451 10891 
3106207772106 3106200023604 12777 
3106207772106 3106200023639 15090 
3106207772106 3106200023663 14138 
3106207772106 3106200023574 13913 
3106207772106 3106200023647 12954 
3106207772106 3106206368379 12343 
3106207772106 3106200023620 14465 
3106207772106 3106200023698 13891 
3106207772106 3106200023019 11719 
3106207772106 3106200023612 12116 
3106207772106 3106205471532 15090 
3106207772106 3106200023590 11714 
3106207772106 3106203426637 13487 
3106200024163 3106200022772 2128 
3106200024163 3106200023388 3464 
3106200024163 3106200024155 1361 
3106200024163 3106200024139 1074 
3106200024163 3106200024104 4294 
3106200024163 3106200024147 2714 
3106200024163 3106200024120 4735 
3106200024163 3106202695766 4074 
3106200024163 3106207772106 3218 
3106200024163 3106200024163 0 
3106200024163 3106200024090 2827 
3106200024163 3106203002446 7259 
3106200024163 3106200022950 8405 
3106200024163 3106200023000 8573 
3106200024163 3106200022993 5847 
3106200024163 3106200022853 6203 
3106200024163 3106200022861 9253 
3106200024163 3106200022926 5294 
3106200024163 3106200022969 7802 
3106200024163 3106200022888 6479 
3106200024163 3106200022845 8525 
3106200024163 3106200022896 9018 
3106200024163 3106200023183 6529 
3106200024163 3106200023175 7869 
3106200024163 3106200023191 9050 
3106200024163 3106200023167 7807 
3106200024163 3106202695731 6186 
3106200024163 3106200023205 8156 
3106200024163 3106200023108 9778 
3106200024163 3106200023086 8581 
3106200024163 3106200023868 5125 
3106200024163 3106202695448 5251 
3106200024163 3106200023906 6769 
3106200024163 3106200023884 7943 
3106200024163 3106202695774 6683 
3106200024163 3106200023825 6357 
3106200024163 3106200024015 4560 
3106200024163 3106203451658 3861 
3106200024163 3106202695464 4744 
3106200024163 3106200023841 6297 
3106200024163 3106200023914 5405 
3106200024163 3106200023965 7873 
3106200024163 3106200023957 4747 
3106200024163 3106200024171 4080 
3106200024163 3106200555142 8655 
3106200024163 3106202695499 11461 
3106200024163 3106200023434 3233 
3106200024163 3106200023760 3233 
3106200024163 3106200023442 2075 
3106200024163 3106200023736 1820 
3106200024163 3106203286401 3015 
3106200024163 3106200023396 4643 
3106200024163 3106200023337 947 
3106200024163 3106200023418 3262 
3106200024163 3106200023469 4543 
3106200024163 3106200023361 5367 
3106200024163 3106200023930 5367 
3106200024163 3106209077324 6721 
3106200024163 3106202695472 6421 
3106200024163 3106202695480 2819 
3106200024163 3106200023345 2309 
3106200024163 3106200023450 961 
3106200024163 3106200023426 4349 
3106200024163 3106200023558 9360 
3106200024163 3106200023531 9377 
3106200024163 3106200023507 8573 
3106200024163 3106200024023 8974 
3106200024163 3106207995369 7346 
3106200024163 3106200024007 7346 
3106200024163 3106200023892 6662 
3106200024163 3106202708310 7750 
3106200024163 3106205618312 10408 
3106200024163 3106200023477 9451 
3106200024163 3106200023485 10120 
3106200024163 3106200023493 9613 
3106200024163 3106200022632 7785 
3106200024163 3106200022624 8490 
3106200024163 3106200022705 9787 
3106200024163 3106200022713 10899 
3106200024163 3106200022659 5485 
3106200024163 3106200022640 5485 
3106200024163 3106200022586 5569 
3106200024163 3106203232271 10678 
3106200024163 3106200022608 10822 
3106200024163 3106200022748 9183 
3106200024163 3106200022756 6126 
